挂单时间,订单编号,合约代码,订单类型,报价方向,报价档位,拆单序号,挂单价格,挂单数量,报价模式,报价偏移,策略报价档数,定价使用深度,行情有效深度,基准价,买一价,卖一价,挂单时持仓
2025-03-31 10:07:37.500000+08:00,BACKTESTING.1194,fu2505.SHFE,MM,sell,2,1,3193.6,1,tick,5.0,3,5,5,3192.3623612858637,3192.0,3193.0,-4
2025-03-31 10:07:37.500000+08:00,BACKTESTING.1195,fu2505.SHFE,MM,sell,3,1,3194.0,1,tick,7.0,3,5,5,3192.3623612858637,3192.0,3193.0,-4
2025-03-31 10:11:22.500000+08:00,BACKTESTING.1196,fu2505.SHFE,MM,buy,1,1,3187.0,1,tick,3.0,3,5,5,3188.606052640188,3187.0,3188.0,-1
2025-03-31 10:11:22.500000+08:00,BACKTESTING.1197,fu2505.SHFE,MM,buy,2,1,3187.0,1,tick,5.0,3,5,5,3188.606052640188,3187.0,3188.0,-1
2025-03-31 10:11:22.500000+08:00,BACKTESTING.1198,fu2505.SHFE,MM,buy,3,1,3187.0,1,tick,7.0,3,5,5,3188.606052640188,3187.0,3188.0,-1
2025-03-31 10:11:22.500000+08:00,BACKTESTING.1199,fu2505.SHFE,MM,sell,1,1,3189.4,1,tick,3.0,3,5,5,3188.606052640188,3187.0,3188.0,-1
2025-03-31 10:11:22.500000+08:00,BACKTESTING.1200,fu2505.SHFE,MM,sell,2,1,3189.8,1,tick,5.0,3,5,5,3188.606052640188,3187.0,3188.0,-1
2025-03-31 10:11:22.500000+08:00,BACKTESTING.1201,fu2505.SHFE,MM,sell,3,1,3190.2000000000003,1,tick,7.0,3,5,5,3188.606052640188,3187.0,3188.0,-1
2025-03-31 10:32:22+08:00,BACKTESTING.1202,fu2505.SHFE,MM,buy,1,1,3191.2000000000003,1,tick,3.0,3,5,5,3191.8368134224847,3192.0,3193.0,-1
2025-03-31 10:32:22+08:00,BACKTESTING.1203,fu2505.SHFE,MM,buy,2,1,3190.8,1,tick,5.0,3,5,5,3191.8368134224847,3192.0,3193.0,-1
2025-03-31 10:32:22+08:00,BACKTESTING.1204,fu2505.SHFE,MM,buy,3,1,3190.4,1,tick,7.0,3,5,5,3191.8368134224847,3192.0,3193.0,-1
2025-03-31 10:32:22+08:00,BACKTESTING.1205,fu2505.SHFE,MM,sell,1,1,3193.0,1,tick,3.0,3,5,5,3191.8368134224847,3192.0,3193.0,-1
2025-03-31 10:32:22+08:00,BACKTESTING.1206,fu2505.SHFE,MM,sell,2,1,3193.0,1,tick,5.0,3,5,5,3191.8368134224847,3192.0,3193.0,-1
2025-03-31 10:32:22+08:00,BACKTESTING.1207,fu2505.SHFE,MM,sell,3,1,3193.4,1,tick,7.0,3,5,5,3191.8368134224847,3192.0,3193.0,-1
2025-03-31 10:44:21.500000+08:00,BACKTESTING.1208,fu2505.SHFE,MM,buy,1,1,3187.0,1,tick,3.0,3,5,5,3188.315050051802,3187.0,3188.0,-1
2025-03-31 10:44:21.500000+08:00,BACKTESTING.1209,fu2505.SHFE,MM,buy,2,1,3187.0,1,tick,5.0,3,5,5,3188.315050051802,3187.0,3188.0,-1
2025-03-31 10:44:21.500000+08:00,BACKTESTING.1210,fu2505.SHFE,MM,buy,3,1,3186.8,1,tick,7.0,3,5,5,3188.315050051802,3187.0,3188.0,-1
2025-03-31 10:44:21.500000+08:00,BACKTESTING.1211,fu2505.SHFE,MM,sell,1,1,3189.0,1,tick,3.0,3,5,5,3188.315050051802,3187.0,3188.0,-1
2025-03-31 10:44:21.500000+08:00,BACKTESTING.1212,fu2505.SHFE,MM,sell,2,1,3189.4,1,tick,5.0,3,5,5,3188.315050051802,3187.0,3188.0,-1
2025-03-31 10:44:21.500000+08:00,BACKTESTING.1213,fu2505.SHFE,MM,sell,3,1,3189.8,1,tick,7.0,3,5,5,3188.315050051802,3187.0,3188.0,-1
2025-03-31 10:55:05.500000+08:00,BACKTESTING.1214,fu2505.SHFE,MM,buy,1,1,3191.2,1,tick,3.0,3,5,5,3191.717702378054,3192.0,3193.0,-4
2025-03-31 10:55:05.500000+08:00,BACKTESTING.1215,fu2505.SHFE,MM,buy,2,1,3190.8,1,tick,5.0,3,5,5,3191.717702378054,3192.0,3193.0,-4
2025-03-31 10:55:05.500000+08:00,BACKTESTING.1216,fu2505.SHFE,MM,buy,3,1,3190.4,1,tick,7.0,3,5,5,3191.717702378054,3192.0,3193.0,-4
2025-03-31 10:55:05.500000+08:00,BACKTESTING.1217,fu2505.SHFE,MM,sell,1,1,3193.2,1,tick,3.0,3,5,5,3191.717702378054,3192.0,3193.0,-4
2025-03-31 10:55:05.500000+08:00,BACKTESTING.1218,fu2505.SHFE,MM,sell,2,1,3193.2,1,tick,5.0,3,5,5,3191.717702378054,3192.0,3193.0,-4
2025-03-31 10:55:05.500000+08:00,BACKTESTING.1219,fu2505.SHFE,MM,sell,3,1,3193.4,1,tick,7.0,3,5,5,3191.717702378054,3192.0,3193.0,-4
2025-03-31 11:04:15+08:00,BACKTESTING.1221,fu2505.SHFE,MM,buy,1,1,3192.8,1,tick,3.0,3,5,5,3193.314912083322,3193.0,3194.0,-5
2025-03-31 11:04:15+08:00,BACKTESTING.1222,fu2505.SHFE,MM,buy,2,1,3192.4,1,tick,5.0,3,5,5,3193.314912083322,3193.0,3194.0,-5
2025-03-31 11:04:15+08:00,BACKTESTING.1223,fu2505.SHFE,MM,buy,3,1,3192.0,1,tick,7.0,3,5,5,3193.314912083322,3193.0,3194.0,-5
2025-03-31 11:04:15+08:00,BACKTESTING.1224,fu2505.SHFE,MM,sell,1,1,3194.2,1,tick,3.0,3,5,5,3193.314912083322,3193.0,3194.0,-5
2025-03-31 11:04:15+08:00,BACKTESTING.1225,fu2505.SHFE,MM,sell,2,1,3194.6,1,tick,5.0,3,5,5,3193.314912083322,3193.0,3194.0,-5
2025-03-31 11:04:15+08:00,BACKTESTING.1226,fu2505.SHFE,MM,sell,3,1,3195.0,1,tick,7.0,3,5,5,3193.314912083322,3193.0,3194.0,-5
2025-03-31 11:07:31.500000+08:00,BACKTESTING.1229,fu2505.SHFE,MM,buy,1,1,3194.0,1,tick,3.0,3,5,5,3194.6492679903126,3194.0,3195.0,-4
2025-03-31 11:07:31.500000+08:00,BACKTESTING.1230,fu2505.SHFE,MM,buy,2,1,3193.8,1,tick,5.0,3,5,5,3194.6492679903126,3194.0,3195.0,-4
2025-03-31 11:07:31.500000+08:00,BACKTESTING.1231,fu2505.SHFE,MM,buy,3,1,3193.4,1,tick,7.0,3,5,5,3194.6492679903126,3194.0,3195.0,-4
2025-03-31 11:07:31.500000+08:00,BACKTESTING.1232,fu2505.SHFE,MM,sell,1,1,3195.6,1,tick,3.0,3,5,5,3194.6492679903126,3194.0,3195.0,-4
2025-03-31 11:07:31.500000+08:00,BACKTESTING.1233,fu2505.SHFE,MM,sell,2,1,3196.0,1,tick,5.0,3,5,5,3194.6492679903126,3194.0,3195.0,-4
2025-03-31 11:07:31.500000+08:00,BACKTESTING.1234,fu2505.SHFE,MM,sell,3,1,3196.4,1,tick,7.0,3,5,5,3194.6492679903126,3194.0,3195.0,-4
2025-03-31 13:30:05+08:00,BACKTESTING.1235,fu2505.SHFE,MM,buy,1,1,3197.2,1,tick,3.0,3,5,5,3197.6653898353334,3199.0,3200.0,-4
2025-03-31 13:30:05+08:00,BACKTESTING.1236,fu2505.SHFE,MM,buy,2,1,3196.8,1,tick,5.0,3,5,5,3197.6653898353334,3199.0,3200.0,-4
2025-03-31 13:30:05+08:00,BACKTESTING.1237,fu2505.SHFE,MM,buy,3,1,3196.4,1,tick,7.0,3,5,5,3197.6653898353334,3199.0,3200.0,-4
2025-03-31 13:30:05+08:00,BACKTESTING.1238,fu2505.SHFE,MM,sell,1,1,3200.2,1,tick,3.0,3,5,5,3197.6653898353334,3199.0,3200.0,-4
2025-03-31 13:30:05+08:00,BACKTESTING.1239,fu2505.SHFE,MM,sell,2,1,3200.2,1,tick,5.0,3,5,5,3197.6653898353334,3199.0,3200.0,-4
2025-03-31 13:30:05+08:00,BACKTESTING.1240,fu2505.SHFE,MM,sell,3,1,3200.2,1,tick,7.0,3,5,5,3197.6653898353334,3199.0,3200.0,-4
2025-03-31 13:45:42+08:00,BACKTESTING.1241,fu2505.SHFE,MM,buy,1,1,3194.6000000000004,1,tick,3.0,3,5,5,3195.390997224475,3195.0,3196.0,-1
2025-03-31 13:45:42+08:00,BACKTESTING.1242,fu2505.SHFE,MM,buy,2,1,3194.2000000000003,1,tick,5.0,3,5,5,3195.390997224475,3195.0,3196.0,-1
2025-03-31 13:45:42+08:00,BACKTESTING.1243,fu2505.SHFE,MM,buy,3,1,3193.8,1,tick,7.0,3,5,5,3195.390997224475,3195.0,3196.0,-1
2025-03-31 13:45:42+08:00,BACKTESTING.1244,fu2505.SHFE,MM,sell,1,1,3196.0,1,tick,3.0,3,5,5,3195.390997224475,3195.0,3196.0,-1
2025-03-31 13:45:42+08:00,BACKTESTING.1245,fu2505.SHFE,MM,sell,2,1,3196.4,1,tick,5.0,3,5,5,3195.390997224475,3195.0,3196.0,-1
2025-03-31 13:45:42+08:00,BACKTESTING.1246,fu2505.SHFE,MM,sell,3,1,3196.8,1,tick,7.0,3,5,5,3195.390997224475,3195.0,3196.0,-1
2025-03-31 13:46:59.500000+08:00,BACKTESTING.1247,fu2505.SHFE,MM,buy,1,1,3198.2,1,tick,3.0,3,5,5,3198.6689443340547,3199.0,3200.0,-4
2025-03-31 13:46:59.500000+08:00,BACKTESTING.1248,fu2505.SHFE,MM,buy,2,1,3197.8,1,tick,5.0,3,5,5,3198.6689443340547,3199.0,3200.0,-4
2025-03-31 13:46:59.500000+08:00,BACKTESTING.1249,fu2505.SHFE,MM,buy,3,1,3197.4,1,tick,7.0,3,5,5,3198.6689443340547,3199.0,3200.0,-4
2025-03-31 13:46:59.500000+08:00,BACKTESTING.1250,fu2505.SHFE,MM,sell,1,1,3200.2,1,tick,3.0,3,5,5,3198.6689443340547,3199.0,3200.0,-4
2025-03-31 13:46:59.500000+08:00,BACKTESTING.1251,fu2505.SHFE,MM,sell,2,1,3200.2,1,tick,5.0,3,5,5,3198.6689443340547,3199.0,3200.0,-4
2025-03-31 13:46:59.500000+08:00,BACKTESTING.1252,fu2505.SHFE,MM,sell,3,1,3200.4,1,tick,7.0,3,5,5,3198.6689443340547,3199.0,3200.0,-4
2025-03-31 13:51:10.500000+08:00,BACKTESTING.1254,fu2505.SHFE,MM,buy,1,1,3200.0,1,tick,3.0,3,5,5,3200.616838762688,3200.0,3201.0,-4
2025-03-31 13:51:10.500000+08:00,BACKTESTING.1255,fu2505.SHFE,MM,buy,2,1,3199.8,1,tick,5.0,3,5,5,3200.616838762688,3200.0,3201.0,-4
2025-03-31 13:51:10.500000+08:00,BACKTESTING.1256,fu2505.SHFE,MM,buy,3,1,3199.4,1,tick,7.0,3,5,5,3200.616838762688,3200.0,3201.0,-4
2025-03-31 13:51:10.500000+08:00,BACKTESTING.1257,fu2505.SHFE,MM,sell,1,1,3201.6,1,tick,3.0,3,5,5,3200.616838762688,3200.0,3201.0,-4
2025-03-31 13:51:10.500000+08:00,BACKTESTING.1258,fu2505.SHFE,MM,sell,2,1,3202.0,1,tick,5.0,3,5,5,3200.616838762688,3200.0,3201.0,-4
2025-03-31 13:51:10.500000+08:00,BACKTESTING.1259,fu2505.SHFE,MM,sell,3,1,3202.4,1,tick,7.0,3,5,5,3200.616838762688,3200.0,3201.0,-4
2025-03-31 14:39:30+08:00,BACKTESTING.1261,fu2505.SHFE,MM,buy,1,1,3202.0,1,tick,3.0,3,5,5,3202.5887418342027,3202.0,3203.0,-4
2025-03-31 14:39:30+08:00,BACKTESTING.1262,fu2505.SHFE,MM,buy,2,1,3201.6,1,tick,5.0,3,5,5,3202.5887418342027,3202.0,3203.0,-4
2025-03-31 14:39:30+08:00,BACKTESTING.1263,fu2505.SHFE,MM,buy,3,1,3201.2,1,tick,7.0,3,5,5,3202.5887418342027,3202.0,3203.0,-4
2025-03-31 14:39:30+08:00,BACKTESTING.1264,fu2505.SHFE,MM,sell,1,1,3203.4,1,tick,3.0,3,5,5,3202.5887418342027,3202.0,3203.0,-4
2025-03-31 14:39:30+08:00,BACKTESTING.1265,fu2505.SHFE,MM,sell,2,1,3203.8,1,tick,5.0,3,5,5,3202.5887418342027,3202.0,3203.0,-4
2025-03-31 14:39:30+08:00,BACKTESTING.1266,fu2505.SHFE,MM,sell,3,1,3204.2,1,tick,7.0,3,5,5,3202.5887418342027,3202.0,3203.0,-4
2025-03-31 14:56:38.500000+08:00,BACKTESTING.1267,fu2505.SHFE,MM,buy,1,1,3206.2,1,tick,3.0,3,5,5,3206.691265434574,3207.0,3208.0,-4
2025-03-31 14:56:38.500000+08:00,BACKTESTING.1268,fu2505.SHFE,MM,buy,2,1,3205.8,1,tick,5.0,3,5,5,3206.691265434574,3207.0,3208.0,-4
2025-03-31 14:56:38.500000+08:00,BACKTESTING.1269,fu2505.SHFE,MM,buy,3,1,3205.4,1,tick,7.0,3,5,5,3206.691265434574,3207.0,3208.0,-4
2025-03-31 14:56:38.500000+08:00,BACKTESTING.1270,fu2505.SHFE,MM,sell,1,1,3208.2,1,tick,3.0,3,5,5,3206.691265434574,3207.0,3208.0,-4
2025-03-31 14:56:38.500000+08:00,BACKTESTING.1271,fu2505.SHFE,MM,sell,2,1,3208.2,1,tick,5.0,3,5,5,3206.691265434574,3207.0,3208.0,-4
2025-03-31 14:56:38.500000+08:00,BACKTESTING.1272,fu2505.SHFE,MM,sell,3,1,3208.4,1,tick,7.0,3,5,5,3206.691265434574,3207.0,3208.0,-4
